"id","localityNo","year","week","hasReportedLice","hasMechanicalRemoval","hasBathTreatment","hasInFeedTreatment","hasCleanerFishDeployed","isFallow","avgAdultFemaleLice","avgMobileLice","avgStationaryLice","seaTemperature","bathTreatments","inFeedTreatments","cleanerFish","mechanicalRemoval","timeSinceLastChitinSynthesisInhibitorTreatment"
455093,20455,2017,7,true,false,false,false,true,false,0.18,1.68,0.22,6.1,"[]","[]","{""id"":731303,""liceReport"":null,""entireLocality"":true,""cleanerFishDetail"":[{""id"":756272,""speciesId"":222120,""species"":{""id"":222120,""name"":""Rognkjeks (hun)""},""quantity"":49427}]}",,
454448,30097,2017,7,true,false,false,false,false,false,0.03,0.22,0.02,4.7,"[]","[]",,,
454507,26595,2017,7,true,false,false,false,false,false,0.32,2.25,0.69,6,"[]","[]",,,
454238,13412,2017,7,true,false,false,false,false,false,0,0,0,5.4,"[]","[]",,,
454631,32117,2017,7,true,false,false,false,false,false,0.15,0.6,0,6.09,"[]","[]",,,
455036,32157,2017,7,true,true,false,false,false,false,0.1,0.23,0.05,5.8,"[]","[]",,"{""id"":702665,""entireLocality"":false}",
454447,13711,2017,7,true,false,false,false,false,false,0.17,1.03,0.27,5.79,"[]","[]",,,
454615,21415,2017,7,true,false,false,false,false,false,0.29,2.31,0.55,4.3,"[]","[]",,,
454896,12236,2017,7,true,false,false,false,false,false,0.1,0.47,0.07,9.2,"[]","[]",,,
454803,13870,2017,7,true,false,false,false,false,false,0.47,2.57,1.4,6.54,"[]","[]",,,
454273,12879,2017,7,true,false,false,false,false,false,0,0.05,0.29,6,"[]","[]",,,
454883,11363,2017,7,true,false,false,false,false,false,0.08,0.07,0.01,5,"[]","[]",,,
454304,32677,2017,7,true,false,false,false,false,false,0.18,0.69,0.06,6,"[]","[]",,,
454987,24575,2017,7,true,false,false,false,false,false,0.4,0.49,0,5,"[]","[]",,,
455052,31797,2017,7,true,false,false,false,false,false,0.33,0.22,0,4.9,"[]","[]",,,
454984,12624,2017,7,true,false,false,false,false,false,0.02,0.1,0.06,4.84,"[]","[]",,,
454253,13527,2017,7,true,false,false,false,false,false,0.04,0.04,0.11,4.07,"[]","[]",,,
454828,11433,2017,7,true,false,false,false,false,false,0,0.02,0.02,4.5,"[]","[]",,,
454858,10803,2017,7,true,false,false,false,false,false,0,0.04,0.03,4.01,"[]","[]",,,
454381,32597,2017,7,true,false,false,false,false,false,0.08,0.17,0.02,6.4,"[]","[]",,,
454457,25835,2017,7,true,false,false,false,false,false,0.02,0.48,0.53,5.2,"[]","[]",,,
454960,31398,2017,7,true,false,false,false,false,false,0.46,0.67,3.56,4.6,"[]","[]",,,
454773,30176,2017,7,true,false,false,false,false,false,0.06,0.11,0,4.2,"[]","[]",,,
454894,25895,2017,7,true,true,false,false,false,false,1.06,3.55,0.36,4.3,"[]","[]",,"{""id"":702687,""entireLocality"":true}",
454431,11355,2017,7,true,false,false,false,false,false,0.02,0.35,0,4.6,"[]","[]",,,
454251,21335,2017,7,true,false,false,false,false,false,0.49,1.04,0.95,6.8,"[]","[]",,,
